words,pos,chunk,labels,sentence_id
supervision,_,O,I-THE,412
research,_,O,I-THE,412
.,_,O,O,412
Given,_,O,O,412
the,_,O,O,412
increasing,_,O,O,412
interest,_,O,O,412
in,_,O,O,412
the,_,O,O,412
causes,_,O,O,412
of,_,O,O,412
abusive,_,O,B-THE,412
supervision,_,O,I-THE,412
",",_,O,O,412
this,_,O,O,412
study,_,O,O,412
proposes,_,O,O,412
an,_,O,O,412
organizing,_,O,O,412
framework,_,O,O,412
for,_,O,O,412
its,_,O,O,412
antecedents,_,O,O,412
and,_,O,O,412
tests,_,O,O,412
it,_,O,O,412
using,_,O,O,412
meta,_,O,O,412
analysis,_,O,O,412
.,_,O,O,412
Based,_,O,O,412
on,_,O,O,412
an,_,O,O,412
analysis,_,O,O,412
of,_,O,O,412
effect,_,O,O,412
sizes,_,O,O,412
drawn,_,O,O,412
from,_,O,O,412
74,_,O,O,412
studies,_,O,O,412
",",_,O,O,412
comprising,_,O,O,412
30063,_,O,O,412
participants,_,O,O,412
",",_,O,O,412
the,_,O,O,412
relationship,_,O,O,412
between,_,O,O,412
abusive,_,O,B-THE,412
supervision,_,O,I-THE,412
and,_,O,O,412
different,_,O,O,412
antecedent,_,O,O,412
categories,_,O,O,412
are,_,O,O,412
examined,_,O,O,412
.,_,O,O,412
The,_,O,O,412
results,_,O,O,412
generally,_,O,O,412
support,_,O,O,412
expected,_,O,O,412
relationships,_,O,O,412
across,_,O,O,412
the,_,O,O,412
four,_,O,O,412
categories,_,O,O,412
of,_,O,O,412
abusive,_,O,B-THE,412
antecedents,_,O,I-THE,412
",",_,O,O,412
including,_,O,O,412
:,_,O,O,412
supervisor,_,O,B-THE,412
related,_,O,I-THE,412
antecedents,_,O,I-THE,412
",",_,O,O,412
organization,_,O,O,412
related,_,O,B-THE,412
antecedents,_,O,I-THE,412
",",_,O,O,412
subordinate,_,O,O,412
related,_,O,B-THE,412
antecedents,_,O,I-THE,412
",",_,O,O,412
and,_,O,O,412
demographic,_,O,B-THE,412
characteristics,_,O,I-THE,412
of,_,O,O,412
both,_,O,O,412
supervisors,_,O,B-THE,412
and,_,O,O,412
subordinates,_,O,B-THE,412
.,_,O,O,412
In,_,O,O,412
addition,_,O,O,412
",",_,O,O,412
possible,_,O,O,412
moderators,_,O,O,412
that,_,O,O,412
can,_,O,O,412
also,_,O,O,412
influence,_,O,O,412
the,_,O,O,412
relationships,_,O,O,412
between,_,O,O,412
abusive,_,O,B-THE,412
supervision,_,O,I-THE,412
and,_,O,O,412
its,_,O,O,412
antecedents,_,O,O,412
are,_,O,O,412
also,_,O,O,412
examined,_,O,O,412
.,_,O,O,412
The,_,O,O,412
significance,_,O,O,412
and,_,O,O,412
implications,_,O,O,412
of,_,O,O,412
different,_,O,O,412
level,_,O,O,412
factors,_,O,O,412
in,_,O,O,412
explaining,_,O,O,412
abusive,_,O,B-THE,412
supervision,_,O,I-THE,412
are,_,O,O,412
discussed,_,O,O,412
.,_,O,O,412
©,_,O,O,412
2015,_,O,O,412
",",_,O,O,412
Springer,_,O,O,412
Science,_,O,O,412
#ERROR!,_,O,O,412
Business,_,O,O,412
Media,_,O,O,412
Dordrecht,_,O,O,412
.,_,O,O,412
Trust,_,O,B-THE,413
is,_,O,O,413
both,_,O,O,413
ethically,_,O,O,413
important,_,O,O,413
and,_,O,O,413
essential,_,O,O,413
for,_,O,O,413
business,_,O,O,413
but,_,O,O,413
difficult,_,O,O,413
to,_,O,O,413
measure,_,O,O,413
.,_,O,O,413
This,_,O,O,413
paper,_,O,O,413
contributes,_,O,O,413
toward,_,O,O,413
clarifying,_,O,O,413
the,_,O,O,413
nature,_,O,O,413
of,_,O,O,413
trust,_,O,O,413
in,_,O,O,413
a,_,O,O,413
way,_,O,O,413
that,_,O,O,413
is,_,O,O,413
both,_,O,O,413
conceptually,_,O,O,413
helpful,_,O,O,413
for,_,O,O,413
ethical,_,O,B-THE,413
inquiries,_,O,I-THE,413
concerning,_,O,O,413
business,_,O,O,413
and,_,O,O,413
pertinent,_,O,O,413
to,_,O,O,413
the,_,O,O,413
measurement,_,O,O,413
of,_,O,O,413
trust,_,O,B-THE,413
as,_,O,O,413
an,_,O,O,413
element,_,O,O,413
in,_,O,O,413
organizations,_,O,O,413
.,_,O,O,413
Several,_,O,O,413
papers,_,O,O,413
hypothesize,_,O,O,413
that,_,O,O,413
increasing,_,O,O,413
the,_,O,O,413
role,_,O,O,413
of,_,O,O,413
trust,_,O,B-THE,413
in,_,O,O,413
a,_,O,O,413
corporation,_,O,O,413
reduces,_,O,O,413
the,_,O,O,413
need,_,O,O,413
for,_,O,O,413
external,_,O,B-THE,413
monitoring,_,O,I-THE,413
and,_,O,I-THE,413
contracts,_,O,I-THE,413
.,_,O,O,413
Assessing,_,O,O,413
this,_,O,O,413
important,_,O,O,413
hypothesis,_,O,O,413
requires,_,O,O,413
a,_,O,O,413
way,_,O,O,413
to,_,O,O,413
gauge,_,O,O,413
whether,_,O,O,413
a,_,O,O,413
firm,_,O,O,413
has,_,O,O,413
a,_,O,O,413
trusting,_,O,B-THE,413
corporate,_,O,I-THE,413
culture,_,O,I-THE,413
.,_,O,O,413
We,_,O,O,413
develop,_,O,O,413
an,_,O,O,413
objective,_,O,O,413
measure,_,O,O,413
of,_,O,O,413
trust,_,O,O,413
in,_,O,O,413
a,_,O,O,413
firm,_,O,O,413
’,_,O,O,413
s,_,O,O,413
corporate,_,O,B-THE,413
culture,_,O,I-THE,413
by,_,O,O,413
counting,_,O,O,413
the,_,O,O,413
number,_,O,O,413
of,_,O,O,413
times,_,O,O,413
21,_,O,O,413
trust-related,_,O,B-THE,413
words,_,O,I-THE,413
appear,_,O,O,413
in,_,O,O,413
an,_,O,O,413
important,_,O,O,413
kind,_,O,O,413
of,_,O,O,413
document,_,O,O,413
:,_,O,O,413
the,_,O,O,413
Management,_,O,O,413
Discussion,_,O,O,413
and,_,O,O,413
Analysis,_,O,O,413
section,_,O,O,413
of,_,O,O,413
the,_,O,O,413
annual,_,O,O,413
report,_,O,O,413
.,_,O,O,413
We,_,O,O,413
report,_,O,O,413
two,_,O,O,413
significant,_,O,O,413
findings,_,O,O,413
:,_,O,O,413
that,_,O,O,413
",",_,O,O,413
contrary,_,O,O,413
to,_,O,O,413
what,_,O,O,413
one,_,O,O,413
might,_,O,O,413
think,_,O,O,413
",",_,O,O,413
firms,_,O,O,413
with,_,O,O,413
a,_,O,O,413
trusting,_,O,B-THE,413
culture,_,O,I-THE,413
frequently,_,O,O,413
use,_,O,O,413
audit,_,O,B-THE,413
and,_,O,I-THE,413
control-type,_,O,I-THE,413
words,_,O,I-THE,413
and,_,O,O,413
that,_,O,O,413
trust,_,O,B-THE,413
is,_,O,O,413
positively,_,O,O,413
linked,_,O,O,413
with,_,O,O,413
subsequent,_,O,O,413
share,_,O,B-THE,413
price,_,O,I-THE,413
volatility,_,O,I-THE,413
.,_,O,O,413
We,_,O,O,413
propose,_,O,O,413
explanations,_,O,O,413
of,_,O,O,413
these,_,O,O,413
findings,_,O,O,413
with,_,O,O,413
the,_,O,O,413
hope,_,O,O,413
of,_,O,O,413
facilitating,_,O,O,413
the,_,O,O,413
objective,_,O,O,413
measurement,_,O,O,413
of,_,O,O,413
trust,_,O,B-THE,413
and,_,O,O,413
enhancement,_,O,O,413
of,_,O,O,413
a,_,O,O,413
trusting,_,O,B-THE,413
atmosphere,_,O,I-THE,413
in,_,O,O,413
corporate,_,O,B-THE,413
culture,_,O,I-THE,413
.,_,O,O,413
©,_,O,O,413
2015,_,O,O,413
",",_,O,O,413
Springer,_,O,O,413
Science,_,O,O,413
#ERROR!,_,O,O,413
Business,_,O,O,413
Media,_,O,O,413
Dordrecht,_,O,O,413
.,_,O,O,413
After,_,O,O,414
a,_,O,O,414
selective,_,O,O,414
review,_,O,O,414
of,_,O,O,414
relevant,_,O,O,414
literature,_,O,O,414
about,_,O,O,414
teaching,_,O,O,414
business,_,O,B-THE,414
ethics,_,O,I-THE,414
",",_,O,O,414
this,_,O,O,414
paper,_,O,O,414
builds,_,O,O,414
on,_,O,O,414
a,_,O,O,414
summary,_,O,O,414
of,_,O,O,414
Fred,_,O,B-THE,414
Bird,_,O,I-THE,414
’,_,O,O,414
s,_,O,O,414
thoughts,_,O,O,414
about,_,O,O,414
the,_,O,O,414
voicing,_,O,O,414
of,_,O,O,414
moral,_,O,O,414
concerns,_,O,O,414
provided,_,O,O,414
in,_,O,O,414
his,_,O,O,414
book,_,O,O,414
about,_,O,O,414
moral,_,O,B-THE,414
muteness,_,O,I-THE,414
(,_,O,O,414
Bird,_,O,O,414
in,_,O,O,414
The,_,O,O,414
muted,_,O,O,414
conscience,_,O,O,414
",",_,O,O,414
1996,_,O,O,414
),_,O,O,414
.,_,O,O,414
Socratic,_,O,B-THE,414
dialogue,_,O,I-THE,414
methodology,_,O,I-THE,414
(,_,O,O,414
in,_,O,O,414
the,_,O,O,414
tradition,_,O,O,414
of,_,O,O,414
L,_,O,O,414
.,_,O,O,414
Nelson,_,O,B-THE,414
and,_,O,I-THE,414
G,_,O,I-THE,414
.,_,O,I-THE,414
Heckmann,_,O,I-THE,414
),_,O,O,414
is,_,O,O,414
then,_,O,O,414
presented,_,O,O,414
and,_,O,O,414
the,_,O,O,414
use,_,O,O,414
of,_,O,O,414
this,_,O,O,414
methodology,_,O,O,414
is,_,O,O,414
examined,_,O,O,414
",",_,O,O,414
for,_,O,O,414
business,_,O,B-THE,414
ethics,_,O,I-THE,414
teaching,_,O,I-THE,414
in,_,O,O,414
general,_,O,O,414
",",_,O,O,414
and,_,O,O,414
for,_,O,O,414
addressing,_,O,O,414
our,_,O,O,414
paper,_,O,O,414
topic,_,O,O,414
in,_,O,O,414
particular,_,O,O,414
.,_,O,O,414
Three,_,O,O,414
short,_,O,O,414
form,_,O,O,414
Socratic,_,O,B-THE,414
dialogues,_,O,I-THE,414
about,_,O,O,414
the,_,O,O,414
paper,_,O,O,414
topic,_,O,O,414
are,_,O,O,414
summarized,_,O,O,414
for,_,O,O,414
illustration,_,O,O,414
",",_,O,O,414
together,_,O,O,414
with,_,O,O,414
preparation,_,O,O,414
and,_,O,O,414
debriefing,_,O,O,414
suggestions,_,O,O,414
for,_,O,O,414
a,_,O,O,414
Socratic,_,O,B-THE,414
dialogue,_,O,O,414
unit,_,O,O,414
as,_,O,O,414
part,_,O,O,414
of,_,O,O,414
a,_,O,O,414
business,_,O,B-THE,414
ethics,_,O,I-THE,414
course,_,O,O,414
.,_,O,O,414
In,_,O,O,414
conclusion,_,O,O,414
",",_,O,B-THE,414
Socratic,_,O,I-THE,414
dialogue,_,O,O,414
design,_,O,O,414
is,_,O,O,414
related,_,O,O,414
to,_,O,O,414
the,_,O,O,414
experiential,_,O,B-THE,414
learning,_,O,I-THE,414
approach,_,O,I-THE,414
",",_,O,O,414
and,_,O,O,414
characterized,_,O,O,414
by,_,O,O,414
a,_,O,O,414
few,_,O,O,414
basic,_,O,O,414
traits,_,O,O,414
",",_,O,O,414
which,_,O,O,414
imply,_,O,O,414
both,_,O,O,414
risks,_,O,O,414
and,_,O,O,414
opportunities,_,O,O,414
for,_,O,O,414
business,_,O,B-THE,414
ethics,_,O,I-THE,414
teaching,_,O,I-THE,414
.,_,O,O,414
©,_,O,O,414
2015,_,O,O,414
",",_,O,O,414
Springer,_,O,O,414
Science,_,O,O,414
#ERROR!,_,O,O,414
Business,_,O,O,414
Media,_,O,O,414
Dordrecht,_,O,O,414
.,_,O,O,414
There,_,O,O,415
has,_,O,O,415
been,_,O,O,415
increased,_,O,O,415
interest,_,O,O,415
in,_,O,O,415
the,_,O,O,415
“,_,O,B-THE,415
dark,_,O,I-THE,415
side,_,O,I-THE,415
”,_,O,I-THE,415
of,_,O,O,415
organizational,_,O,B-THE,415
behavior,_,O,I-THE,415
in,_,O,O,415
recent,_,O,O,415
decades,_,O,O,415
.,_,O,O,415
Workplace,_,O,B-THE,415
bullying,_,O,I-THE,415
",",_,O,O,415
in,_,O,O,415
particular,_,O,O,415
",",_,O,O,415
has,_,O,O,415
received,_,O,O,415
growing,_,O,O,415
attention,_,O,O,415
in,_,O,O,415
the,_,O,O,415
social,_,O,B-THE,415
sciences,_,O,I-THE,415
literature,_,O,I-THE,415
.,_,O,O,415
However,_,O,O,415
",",_,O,O,415
this,_,O,O,415
literature,_,O,O,415
has,_,O,O,415
lacked,_,O,O,415
an,_,O,O,415
integrated,_,O,O,415
approach,_,O,O,415
.,_,O,O,415
More,_,O,O,415
specifically,_,O,O,415
",",_,O,O,415
few,_,O,O,415
studies,_,O,O,415
have,_,O,O,415
investigated,_,O,O,415
causes,_,O,O,415
at,_,O,O,415
levels,_,O,O,415
beyond,_,O,O,415
the,_,O,O,415
individual,_,O,O,415
",",_,O,O,415
such,_,O,O,415
as,_,O,O,415
the,_,O,O,415
group,_,O,O,415
or,_,O,O,415
organization,_,O,O,415
.,_,O,O,415
Extending,_,O,O,415
victim,_,O,B-THE,415
precipitation,_,O,I-THE,415
theory,_,O,O,415
",",_,O,O,415
we,_,O,O,415
present,_,O,O,415
a,_,O,O,415
conceptual,_,O,O,415
model,_,O,O,415
of,_,O,O,415
workplace,_,O,B-THE,415
bullying,_,O,I-THE,415
incorporating,_,O,I-THE,415
factors,_,O,O,415
at,_,O,O,415
the,_,O,O,415
individual,_,O,B-THE,415
#ERROR!,_,O,O,415
",",_,O,O,415
dyadic,_,O,B-THE,415
#ERROR!,_,O,O,415
",",_,O,O,415
group,_,O,B-THE,415
#ERROR!,_,O,O,415
",",_,O,O,415
and,_,O,O,415
organizational-levels,_,O,B-THE,415
.,_,O,O,415
Based,_,O,O,415
on,_,O,O,415
our,_,O,O,415
theoretical,_,O,O,415
model,_,O,O,415
",",_,O,O,415
a,_,O,O,415
number,_,O,O,415
of,_,O,O,415
propositions,_,O,O,415
are,_,O,O,415
offered,_,O,O,415
which,_,O,O,415
emphasize,_,O,O,415
an,_,O,O,415
interactionist,_,O,B-THE,415
",",_,O,O,415
multi-level,_,O,B-THE,415
approach,_,O,I-THE,415
.,_,O,O,415
This,_,O,O,415
approach,_,O,O,415
provides,_,O,O,415
a,_,O,O,415
valuable,_,O,O,415
stepping,_,O,O,415
stone,_,O,O,415
and,_,O,O,415
framework,_,O,O,415
to,_,O,O,415
guide,_,O,O,415
future,_,O,O,415
empirical,_,O,O,415
research,_,O,O,415
.,_,O,O,415
Theoretical,_,O,O,415
and,_,O,O,415
practical,_,O,O,415
implications,_,O,O,415
are,_,O,O,415
discussed,_,O,O,415
.,_,O,O,415
©,_,O,O,415
2015,_,O,O,415
",",_,O,O,415
Springer,_,O,O,415
Science,_,O,O,415
#ERROR!,_,O,O,415
Business,_,O,O,415
Media,_,O,O,415
Dordrecht,_,O,O,415
.,_,O,O,415
Chinese,_,O,B-THE,416
listed,_,O,I-THE,416
companies,_,O,I-THE,416
have,_,O,O,416
a,_,O,O,416
two-tier,_,O,B-THE,416
(,_,O,I-THE,416
dual,_,O,I-THE,416
),_,O,I-THE,416
governance,_,O,I-THE,416
structure,_,O,I-THE,416
that,_,O,O,416
comprises,_,O,O,416
a,_,O,O,416
supervisory,_,O,B-THE,416
board,_,O,I-THE,416
/,_,O,O,416
committee,_,O,O,416
(,_,O,O,416
SB,_,O,B-THE,416
),_,O,O,416
and,_,O,O,416
the,_,O,O,416
board,_,O,B-THE,416
of,_,O,I-THE,416
directors,_,O,I-THE,416
(,_,O,I-THE,416
BoD,_,O,I-THE,416
),_,O,I-THE,416
.,_,O,O,416
However,_,O,O,416
",",_,O,O,416
as,_,O,O,416
there,_,O,O,416
is,_,O,O,416
no,_,O,O,416
hierarchical,_,O,O,416
relationship,_,O,O,416
between,_,O,O,416
them,_,O,O,416
",",_,O,O,416
the,_,O,O,416
two,_,O,O,416
boards,_,O,O,416
are,_,O,O,416
independent,_,O,O,416
.,_,O,O,416
This,_,O,O,416
is,_,O,O,416
different,_,O,O,416
from,_,O,O,416
the,_,O,O,416
governance,_,O,B-THE,416
mechanism,_,O,I-THE,416
in,_,O,O,416
Continental,_,O,B-THE,416
Europe,_,O,I-THE,416
in,_,O,O,416
which,_,O,O,416
the,_,O,O,416
SB,_,O,B-THE,416
appoints,_,O,O,416
the,_,O,O,416
directors,_,O,O,416
of,_,O,O,416
the,_,O,O,416
management,_,O,O,416
board,_,O,O,416
;,_,O,O,416
in,_,O,O,416
this,_,O,O,416
sense,_,O,O,416
",",_,O,O,416
the,_,O,O,416
Chinese,_,O,B-THE,416
two-tier,_,O,I-THE,416
governance,_,O,I-THE,416
structure,_,O,I-THE,416
is,_,O,O,416
unique,_,O,O,416
.,_,O,O,416
We,_,O,O,416
investigate,_,O,O,416
the,_,O,O,416
impact,_,O,O,416
of,_,O,O,416
governance,_,O,B-THE,416
characteristics,_,O,I-THE,416
and,_,O,O,416
ownership,_,O,B-THE,416
structure,_,O,I-THE,416
on,_,O,O,416
gender,_,O,B-THE,416
diversity,_,O,I-THE,416
of,_,O,O,416
both,_,O,O,416
the,_,O,O,416
BoD,_,O,B-THE,416
and,_,O,O,416
the,_,O,O,416
SB,_,O,B-THE,416
for,_,O,O,416
a,_,O,O,416
sample,_,O,O,416
of,_,O,O,416
892,_,O,O,416
Chinese,_,O,B-THE,416
Initial,_,O,I-THE,416
Public,_,O,I-THE,416
Offerings,_,O,I-THE,416
floated,_,O,O,416
in,_,O,O,416
both,_,O,O,416
the,_,O,O,416
Shanghai,_,O,B-THE,416
and,_,O,O,416
Shenzhen,_,O,B-THE,416
Stock,_,O,I-THE,416
Exchanges,_,O,I-THE,416
.,_,O,O,416
We,_,O,O,416
find,_,O,O,416
that,_,O,O,416
the,_,O,O,416
average,_,O,O,416
proportion,_,O,O,416
of,_,O,O,416
female,_,O,B-THE,416
directors,_,O,I-THE,416
and,_,O,O,416
female,_,O,B-THE,416
SB,_,O,I-THE,416
members,_,O,I-THE,416
on,_,O,O,416
the,_,O,O,416
BoD,_,O,B-THE,416
and,_,O,O,416
the,_,O,O,416
SB,_,O,B-THE,416
are,_,O,O,416
10,_,O,O,416
and,_,O,O,416
22,_,O,O,416
%,_,O,O,416
",",_,O,O,416
respectively,_,O,O,416
.,_,O,O,416
Using,_,O,O,416
both,_,O,O,416
static,_,O,O,416
and,_,O,O,416
dynamic,_,O,B-THE,416
panel,_,O,I-THE,416
data,_,O,I-THE,416
methods,_,O,I-THE,416
",",_,O,O,416
we,_,O,O,416
find,_,O,O,416
that,_,O,O,416
there,_,O,O,416
is,_,O,O,416
no,_,O,O,416
significant,_,O,O,416
impact,_,O,O,416
of,_,O,O,416
board,_,O,B-THE,416
structure,_,O,I-THE,416
on,_,O,O,416
gender,_,O,B-THE,416
diversity,_,O,I-THE,416
in,_,O,O,416
China,_,O,O,416
.,_,O,O,416
However,_,O,O,416
",",_,O,O,416
we,_,O,O,416
find,_,O,O,416
a,_,O,O,416
positive,_,O,O,416
and,_,O,O,416
significant,_,O,O,416
relationship,_,O,O,416
between,_,O,O,416
SB,_,O,B-THE,416
size,_,O,I-THE,416
and,_,O,O,416
gender,_,O,B-THE,416
diversity,_,O,I-THE,416
.,_,O,O,416
We,_,O,O,416
also,_,O,O,416
find,_,O,O,416
that,_,O,O,416
the,_,O,O,416
higher,_,O,O,416
the,_,O,O,416
state,_,O,B-THE,416
ownership,_,O,I-THE,416
",",_,O,O,416
the,_,O,O,416
lower,_,O,O,416
the,_,O,O,416
female,_,O,B-THE,416
representation,_,O,I-THE,416
on,_,O,O,416
both,_,O,O,416
boards,_,O,O,416
.,_,O,O,416
Finally,_,O,O,416
",",_,O,O,416
our,_,O,O,416
findings,_,O,O,416
show,_,O,O,416
that,_,O,O,416
there,_,O,O,416
is,_,O,O,416
a,_,O,O,416
bi-directional,_,O,O,416
relationship,_,O,O,416
between,_,O,O,416
financial,_,O,B-THE,416
performance,_,O,I-THE,416
and,_,O,O,416
the,_,O,O,416
proportion,_,O,O,416
of,_,O,O,416
female,_,O,B-THE,416
directors,_,O,I-THE,416
sitting,_,O,O,416
on,_,O,O,416
the,_,O,O,416
BoD,_,O,B-THE,416
.,_,O,O,416
©,_,O,O,416
2015,_,O,O,416
",",_,O,O,416
Springer,_,O,O,416
Science,_,O,O,416
#ERROR!,_,O,O,416
Business,_,O,O,416
Media,_,O,O,416
Dordrecht,_,O,O,416
.,_,O,O,416
How,_,O,O,417
to,_,O,O,417
mitigate,_,O,O,417
stock,_,O,B-THE,417
price,_,O,I-THE,417
crash,_,O,I-THE,417
risk,_,O,I-THE,417
has,_,O,O,417
become,_,O,O,417
a,_,O,O,417
focus,_,O,O,417
in,_,O,O,417
the,_,O,O,417
theoretical,_,O,O,417
and,_,O,O,417
practical,_,O,O,417
fields,_,O,O,417
.,_,O,O,417
Building,_,O,O,417
on,_,O,O,417
the,_,O,O,417
work,_,O,O,417
of,_,O,O,417
Kim,_,O,B-THE,417
et,_,O,O,417
al,_,O,O,417
.,_,O,O,417
(,_,O,O,417
J,_,O,O,417
Bank,_,O,O,417
Finance,_,O,O,417
",",_,O,O,417
43,_,O,O,417
:,_,O,O,417
1,_,O,O,417
–,_,O,O,417
13,_,O,O,417
",",_,O,O,417
2014b,_,O,O,417
),_,O,O,417
",",_,O,O,417
this,_,O,O,417
paper,_,O,O,417
investigates,_,O,O,417
the,_,O,O,417
relation,_,O,O,417
between,_,O,O,417
corporate,_,O,B-THE,417
philanthropy,_,O,I-THE,417
and,_,O,O,417
crash,_,O,B-THE,417
risk,_,O,I-THE,417
under,_,O,O,417
the,_,O,O,417
unique,_,O,O,417
Chinese,_,O,B-THE,417
institutional,_,O,I-THE,417
background,_,O,I-THE,417
.,_,O,O,417
The,_,O,O,417
results,_,O,O,417
show,_,O,O,417
that,_,O,O,417
both,_,O,O,417
state,_,O,B-THE,417
ownership,_,O,I-THE,417
and,_,O,O,417
the,_,O,O,417
2005,_,O,O,417
split,_,O,B-THE,417
share,_,O,I-THE,417
reform,_,O,I-THE,417
attenuate,_,O,O,417
the,_,O,O,417
mitigating,_,O,O,417
effect,_,O,O,417
of,_,O,O,417
corporate,_,O,B-THE,417
philanthropy,_,O,I-THE,417
on,_,O,O,417
crash,_,O,B-THE,417
risk,_,O,I-THE,417
.,_,O,O,417
Specifically,_,O,O,417
",",_,O,O,417
the,_,O,O,417
negative,_,O,O,417
relation,_,O,O,417
between,_,O,O,417
corporate,_,O,B-THE,417
philanthropy,_,O,I-THE,417
and,_,O,O,417
crash,_,O,B-THE,417
risk,_,O,I-THE,417
is,_,O,O,417
less,_,O,O,417
pronounced,_,O,O,417
for,_,O,O,417
state-owned,_,O,B-THE,417
enterprises,_,O,I-THE,417
than,_,O,O,417
for,_,O,O,417
non-state-owned,_,O,B-THE,417
enterprises,_,O,I-THE,417
",",_,O,O,417
and,_,O,O,417
it,_,O,O,417
is,_,O,O,417
also,_,O,O,417
less,_,O,O,417
pronounced,_,O,O,417
after,_,O,O,417
firms,_,O,O,417
accomplish,_,O,O,417
the,_,O,O,417
split,_,O,B-THE,417
share,_,O,I-THE,417
reform,_,O,I-THE,417
.,_,O,O,417
Further,_,O,O,417
",",_,O,O,417
this,_,O,O,417
effect,_,O,O,417
is,_,O,O,417
more,_,O,O,417
pronounced,_,O,O,417
for,_,O,O,417
firms,_,O,O,417
with,_,O,O,417
greater,_,O,O,417
financial,_,O,B-THE,417
risks,_,O,I-THE,417
and,_,O,O,417
poorer,_,O,O,417
performance,_,O,B-THE,417
.,_,O,O,417
Our,_,O,O,417
paper,_,O,O,417
contributes,_,O,O,417
to,_,O,O,417
the,_,O,O,417
growing,_,O,O,417
literature,_,O,O,417
on,_,O,O,417
the,_,O,O,417
determinants,_,O,O,417
of,_,O,O,417
stock,_,O,B-THE,417
price,_,O,I-THE,417
crash,_,O,I-THE,417
risk,_,O,I-THE,417
and,_,O,O,417
the,_,O,O,417
economic,_,O,B-THE,417
consequences,_,O,I-THE,417
of,_,O,O,417
corporate,_,O,B-THE,417
philanthropy,_,O,I-THE,417
.,_,O,O,417
It,_,O,O,417
also,_,O,O,417
offers,_,O,O,417
useful,_,O,O,417
guidance,_,O,O,417
to,_,O,O,417
firms,_,O,O,417
that,_,O,O,417
are,_,O,O,417
seeking,_,O,O,417
to,_,O,O,417
reduce,_,O,O,417
stock,_,O,B-THE,417
price,_,O,I-THE,417
crash,_,O,I-THE,417
risk,_,O,I-THE,417
in,_,O,O,417
emerging,_,O,O,417
markets,_,O,O,417
.,_,O,O,417
©,_,O,O,417
2015,_,O,O,417
",",_,O,O,417
Springer,_,O,O,417
Science,_,O,O,417
#ERROR!,_,O,O,417
Business,_,O,O,417
Media,_,O,O,417
Dordrecht,_,O,O,417
.,_,O,O,417
Previous,_,O,O,418
research,_,O,O,418
has,_,O,O,418
shown,_,O,O,418
that,_,O,O,418
female,_,O,B-THE,418
leaders,_,O,I-THE,418
lead,_,O,O,418
slightly,_,O,O,418
more,_,O,O,418
effective,_,O,O,418
than,_,O,O,418
male,_,O,B-THE,418
leaders,_,O,I-THE,418
.,_,O,O,418
However,_,O,O,418
",",_,O,O,418
women,_,O,O,418
are,_,O,O,418
still,_,O,O,418
underrepresented,_,O,O,418
in,_,O,O,418
higher,_,O,B-THE,418
management,_,O,I-THE,418
.,_,O,O,418
In,_,O,O,418
this,_,O,O,418
study,_,O,O,418
",",_,O,O,418
we,_,O,O,418
seek,_,O,O,418
to,_,O,O,418
contribute,_,O,O,418
to,_,O,O,418
a,_,O,O,418
deeper,_,O,O,418
understanding,_,O,O,418
of,_,O,O,418
this,_,O,O,418
paradox,_,O,O,418
by,_,O,O,418
proposing,_,O,O,418
and,_,O,O,418
testing,_,O,O,418
an,_,O,O,418
innovative,_,O,O,418
model,_,O,O,418
that,_,O,O,418
integrates,_,O,O,418
different,_,O,O,418
research,_,O,O,418
streams,_,O,O,418
on,_,O,O,418
gender,_,O,B-THE,418
and,_,O,O,418
leadership,_,O,B-THE,418
.,_,O,O,418
Specifically,_,O,O,418
",",_,O,O,418
we,_,O,O,418
propose,_,O,O,418
power,_,O,B-THE,418
motivation,_,O,I-THE,418
and,_,O,O,418
transformational,_,O,B-THE,418
leadership,_,O,I-THE,418
as,_,O,O,418
two,_,O,O,418
central,_,O,O,418
yet,_,O,O,418
opposing,_,O,O,418
dynamics,_,O,O,418
that,_,O,O,418
underlie,_,O,O,418
the,_,O,O,418
relation,_,O,O,418
between,_,O,O,418
gender,_,O,B-THE,418
and,_,O,O,418
leadership,_,O,B-THE,418
role,_,O,I-THE,418
occupancy,_,O,I-THE,418
.,_,O,O,418
We,_,O,O,418
tested,_,O,O,418
this,_,O,O,418
model,_,O,O,418
in,_,O,O,418
a,_,O,O,418
sample,_,O,O,418
of,_,O,O,418
256,_,O,O,418
employees,_,O,O,418
.,_,O,O,418
Results,_,O,O,418
provided,_,O,O,418
support,_,O,O,418
for,_,O,O,418
the,_,O,O,418
proposed,_,O,O,418
relations,_,O,O,418
.,_,O,O,418
These,_,O,O,418
findings,_,O,O,418
contribute,_,O,O,418
to,_,O,O,418
a,_,O,O,418
more,_,O,O,418
detailed,_,O,O,418
and,_,O,O,418
comprehensive,_,O,O,418
understanding,_,O,O,418
for,_,O,O,418
central,_,O,O,418
dynamics,_,O,O,418
that,_,O,O,418
link,_,O,O,418
gender,_,O,B-THE,418
and,_,O,O,418
leadership,_,O,B-THE,418
role,_,O,I-THE,418
occupancy,_,O,I-THE,418
.,_,O,O,418
Moreover,_,O,O,418
",",_,O,O,418
they,_,O,O,418
provide,_,O,O,418
important,_,O,O,418
insights,_,O,O,418
for,_,O,O,418
interventions,_,O,O,418
that,_,O,O,418
are,_,O,O,418
targeted,_,O,O,418
at,_,O,O,418
reducing,_,O,O,418
the,_,O,O,418
gender,_,O,O,418
